packagedMedicinalProductPrimaryKey;packagedMedicinalProductFullName;samviewer_url_hyperlink;samviewer_url;prescription_name_fagg_nl;prescription_bcfi_name_nl;LocalPackageID1;localPackageID2;Selected package ID ;pcidLabel;pcId;packageItemType;packageItemTypeLabel;packageItemQuantity;unitsPerPackageItem;manufacturedItemQuanty;manufacturedItemVolumeUnit;packSize;packsizeVolumeUnit;pack_display_value;pack_multiplier;pack_amount;ampp_component_equivalents;packSizeLocal;urlSpcLanguage1;urlSpcLanguage2;packSizeUnit;PackageItemTypeLocalCode;PackageItemTypeLocalLabel;numberOfContainers;unitsPerContainer;manufacturedDoseForm;manufacturedDoseFormLabel;ManufacturedDoseFormLocalLabel;manufacturedDoseFormLocalCode;manufacturedItemUnitOfPresentation;manufacturedItemUnitOfPresentationLabel;manufacturedItemUnitOfPresentationProposedLabel;manufacturedItemUnitOfPresentationProposedCode;manufacturedItemUnitOfPresentationLocalLabel;manufacturedItemUnitOfPresentationLocalCode;manufacturedItemQuantity;manufacturedItemQuantityLocalVolumeUnit;manufacturedItemQuantityVolumeUnit;medicinalProductPrimaryKey;mpIdLabel;mpid;medicnalProductLocalName;MedicinalProductLocalID;fullName;actualTherapeuticMoiety;atcCodes;atcCodeLabel;authorizedPharmaceuticalDoseForm;authorizedPharmaceuticalDoseFormLabel;marketingAuthorizationHolder;marketingAuthorizationHolderLabel;marketingAuthorizationNumber;marketingAuthorizationHolderLocalLabel;marketingAuthorizationHolderLocalCode;country;PhPIDlabel;PhPID;pharmaceuticalProductPrimaryKey;PhpidLevel4Gidwig;administrableDoseForm;administrableDoseFormLabel;Form_BCFI;virtual_form_bcfi;administrableDoseFormProposedCode;administrabledoseformProposedLabel;administrableDoseFormLocalCode;administrableDoseformLocalLabel;pharmaceuticalProductUnitOfPresentation;;pharmaceuticalProductUnitOfPresentationProposedCode;pharmaceuticalProductUnitOfPresentationProposedLabel;routesOfAdministration;routesOfAdministrationLabel;route_of_administration_fagg;virtual_route_of_administration_bcfi;routesOfAdministrationProposedCode;routesOfAdministrationlProposedLabel;routesOfAdministrationLocalCode;routesOfAdministrationLocalLabel;substancePrimaryKey;ingredientRole;substanceCode;substanceName;referenceSubstance;moietyCode;moietyLabel;substances;strengths;moietyModifierLocal;moietyLocal;ModifierLocal;referenceStrengthConcentrationNumeratorValue;referenceStrengthConcentrationNumeratorLabel;referenceStrengthConcentrationNumeratorUnit;referenceStrengthConcentrationDenominatorValue;referenceStrengthConcentrationDenominatorLabel;referenceStrengthConcentrationDenominatorUnit;strength_substances;strength_substances_strengths;virtual_substances;virtual_strength_numerator;virtual_strength_denominator;referenceStrengthPresentationNumeratorValue;referenceStrengthPresentationNumeratorLabel;referenceStrengthPresentationNumeratorUnit;referenceStrengthPresentationDenominatorValue;referenceStrengthPresentationDenominatorLabel;referenceStrengthPresentationDenominatorUnit;strengthPhpidNumeratorValue;strengthPhpidNumeratorLabel;strengthPhpidNumeratorUnit;strengthPhpidDenominatorValue;strengthPhpidDenominatorLabel;strengthPhpidDenominatorUnit;;;StrengthLocalString;strengthNumeratorValue;strenghtNumeratorLabel;strenghtNumeratorUnit;strengthDenominatorValue;strengthDenominatorLabel;strengthDenominatorUnit;strengthConcentrationNumeratorValue;strengthConcentrationNumeratorLabel;strengthConcentrationNumeratorUnit;strengthConcentrationDenominatorValue;strengthConcentrationDenominatorLabel;strengthConcentrationDenominatorUnit;strengthPresentationNumeratorValue;strengthPresentationNumeratorLabel;strengthPresentationNumeratorUnit;strengthPresentationDenominatorValue;strengthPresentationDenominatorUnitLabel;strengthPresentationDenominatorUnit;dddPerPack;dddValue;dddUnit;atcRoa;packSizeNO;vmpGroupISIid;vmpGroupIsLabel;VmpGroupID;VmpGroupLabel;grouperOfSubstanceID;grouperOfSubstanceLabel;PhpidL1ID;PhpidL1Label;vtmID;VtmLabel;intermediateDoseFormCode;intermediateDoseFormLabel;IsiDoseFormCode;IsiDoseFormLabel;;;;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1Phpid;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1PhpidLabel;grouperOfProductsWithTheSameMoietyVtm;grouperOfProductsWithTheSameMoietyVtmlabel;BdfAdfEdqm;BdfAdfLabel;AmeEdqm;AmeLabel;IsiEdqm;IsiLabel;RcEdqm;RcLabel;;ADF_BDF;TRA;ISI;RC;;Pattern;System;;;;;;;;;;;;;;;;;;;;;;;;;;
428364-02;Ibuprofen Sandoz filmomh. tabl. (deelb.) 30 x 400 mg;https://samviewer.digile.be/nl/sam/ampps/428364-02;https://samviewer.digile.be/nl/sam/ampps/428364-02;Ibuprofen Sandoz 400 mg filmomh. tabl. 30;Ibuprofen Sandoz filmomh. tabl. (deelb.) 30x 400mg;2568210;428364-02;428364-02;BEL ibuprofen  Sandoz film-coated tablet 30 x 400mg/;BEL ibuprofen  Sandoz film-coated tablet 30 x 400mg/;;;;;30;;30;;30;;;30.0000 {unit};10;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE428364&leafletType=skp;;;;;1;30;10221000;film-coated tablet;filmomhulde tablet;;15054000;tablet;;;;;30;;;185;BEL ibuprofen  Sandoz film-coated tablet 400mg/;;;185;Ibuprofen Sandoz filmomh. tabl. (deelb.) 400 mg;;M01AE01;Ibuprofen;10221000;film-coated tablet;1433;Sandoz;;Sandoz;1433;BEL;ibuprofen  film-coated tablet 400mg/;;ibuprofen  film-coated tablet 400mg/;0x9d7f7aafb17e0038c5597470dc8691dc;10221000;film-coated tablet;film-coated tablet;tablet;10221000;Filmomhulde tablet;10221000;Filmomhulde tablet;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;400.0000 mg;ibuprofen lysine;ibuprofen ;;;;;;;;; ;Ibuprofen;400.0000 mg;1.0000 1;400;mg;;1;tablet;15054000;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;10;1200;mg;O;30;;ibuprofen  oral 400mg/;;ibuprofen oraal 400 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Solid Dose Form;TBD;oral;ibuprofen  oral 400mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];69;tablet;19;swallowing;31;oral;47;conventional;;69;19;31;47;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
564942-03;Nurofen (PIP) zachte caps. Fastcaps 20 x 400 mg;https://samviewer.digile.be/nl/sam/ampps/564942-03;https://samviewer.digile.be/nl/sam/ampps/564942-03;Nurofen 400 Fastcaps 400 mg (PI Pharma) zachte caps. 20;Nurofen (PIP) zachte caps. Fastcaps 20x 400mg;4235412;564942-03;564942-03;BEL ibuprofen  PI-Pharma capsule, soft 20 x 400mg/;BEL ibuprofen  PI-Pharma capsule, soft 20 x 400mg/;;;;;20;;20;;20;;;20.0000 {unit};10;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE238551&leafletType=skp;;;;;1;20;10211000;capsule, soft;capsule, zacht;;15012000;capsule;;;;;20;;;181;BEL ibuprofen  PI-Pharma capsule, soft 400mg/;;;181;Nurofen (PIP) zachte caps. Fastcaps 400 mg;;M01AE01;Ibuprofen;10211000;capsule, soft;1429;PI-Pharma;;PI-Pharma;1429;BEL;ibuprofen  capsule, soft 400mg/;;ibuprofen  capsule, soft 400mg/;0xa185d6a33d5dff5d542b50806dfe5e64;10211000;capsule, soft;capsule, soft;capsule;10211000;capsule, zacht;10211000;capsule, zacht;15012000;capsule;;capsule;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;400.0000 mg;ibuprofen lysine;ibuprofen ;;;;;;;;; ;Ibuprofen;400.0000 mg;1.0000 1;400;mg;;1;capsule;15012000;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;6,66666666666667;1200;mg;O;20;;ibuprofen  oral 400mg/;;ibuprofen oraal 400 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Solid Dose Form;TBD;oral;ibuprofen  oral 400mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];51;capsule;19;swallowing;31;oral;47;conventional;;51;19;31;47;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
564942-05;Nurofen (PIP) zachte caps. Fastcaps 30 x 400 mg;https://samviewer.digile.be/nl/sam/ampps/564942-05;https://samviewer.digile.be/nl/sam/ampps/564942-05;Nurofen 400 Fastcaps 400 mg (PI Pharma) zachte caps. 30;Nurofen (PIP) zachte caps. Fastcaps 30x 400mg;4235446;564942-05;564942-05;BEL ibuprofen  PI-Pharma capsule, soft 30 x 400mg/;BEL ibuprofen  PI-Pharma capsule, soft 30 x 400mg/;;;;;30;;30;;30;;;30.0000 {unit};84;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE238551&leafletType=skp;;;;;1;30;10211000;capsule, soft;capsule, zacht;;15012000;capsule;;;;;30;;;181;BEL ibuprofen  PI-Pharma capsule, soft 400mg/;;;181;Nurofen (PIP) zachte caps. Fastcaps 400 mg;;M01AE01;Ibuprofen;10211000;capsule, soft;1429;PI-Pharma;;PI-Pharma;1429;BEL;ibuprofen  capsule, soft 400mg/;;ibuprofen  capsule, soft 400mg/;0xa185d6a33d5dff5d542b50806dfe5e64;10211000;capsule, soft;capsule, soft;capsule;10211000;capsule, zacht;10211000;capsule, zacht;15012000;capsule;;capsule;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;400.0000 mg;ibuprofen lysine;ibuprofen ;;;;;;;;; ;Ibuprofen;400.0000 mg;1.0000 1;400;mg;;1;capsule;15012000;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;10;1200;mg;O;30;;ibuprofen  oral 400mg/;;ibuprofen oraal 400 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Solid Dose Form;TBD;oral;ibuprofen  oral 400mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];51;capsule;19;swallowing;31;oral;47;conventional;;51;19;31;47;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
238551-01;Nurofen filmomh. tabl. Fasttabs 24 x 400 mg;https://samviewer.digile.be/nl/sam/ampps/238551-01;https://samviewer.digile.be/nl/sam/ampps/238551-01;Nurofen 400 Fasttabs 400 mg filmomh. tabl. 24;Nurofen filmomh. tabl. Fasttabs 24x 400mg;2652048;238551-01;238551-01;BEL Ibuprofen lysine Reckitt Benckiser film-coated tablet 24 x 400mg/;BEL Ibuprofen lysine Reckitt Benckiser film-coated tablet 24 x 400mg/;;;;;24;;24;;24;;;24.0000 {unit};100;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE238551&leafletType=skp;;;;;1;24;10221000;film-coated tablet;filmomhulde tablet;;15054000;tablet;;;;;24;;;186;BEL Ibuprofen lysine Reckitt Benckiser film-coated tablet 400mg/;;;186;Nurofen filmomh. tabl. Fasttabs 400 mg;;M01AE01;Ibuprofen;10221000;film-coated tablet;1434;Reckitt Benckiser;;Reckitt Benckiser;1434;BEL;Ibuprofen lysine film-coated tablet 400mg/;;Ibuprofen lysine film-coated tablet 400mg/;0x9d7f7aafb17e0038c5597470dc8691dc;10221000;film-coated tablet;film-coated tablet;tablet;10221000;Filmomhulde tablet;10221000;Filmomhulde tablet;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000090111;PAI;100000090111;Ibuprofen lysine;moiety;100000090365;ibuprofen ;Ibuprofen Lysine;684.0000 mg;ibuprofen lysine;ibuprofen ;;;;;;;;Ibuprofen Lysine;400.0000 mg;Ibuprofen;400.0000 mg;1.0000 1;400;mg;;1;tablet;15054000;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;8;1200;mg;O;24;;ibuprofen  oral 400mg/;;ibuprofen oraal 400 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Solid Dose Form;TBD;oral;ibuprofen  oral 400mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];69;tablet;19;swallowing;31;oral;47;conventional;;69;19;31;47;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
189926-03;Nurofen omh. tabl. 30 x 400 mg;https://samviewer.digile.be/nl/sam/ampps/189926-03;https://samviewer.digile.be/nl/sam/ampps/189926-03;Nurofen 400 400 mg omh. tabl. 30;Nurofen omh. tabl. 30x 400mg;2547958;189926-03;189926-03;BEL ibuprofen  Reckitt Benckiser coated tablet 30 x 400mg/;BEL ibuprofen  Reckitt Benckiser coated tablet 30 x 400mg/;;;;;30;;30;;30;;;30.0000 {unit};30;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE189926&leafletType=skp;;;;;1;30;10220000;coated tablet;omhulde tablet;;15054000;tablet;;;;;30;;;187;BEL ibuprofen  Reckitt Benckiser coated tablet 400mg/;;;187;Nurofen omh. tabl. 400 mg;;M01AE01;Ibuprofen;10220000;coated tablet;1435;Reckitt Benckiser;;Reckitt Benckiser;1435;BEL;ibuprofen  coated tablet 400mg/;;ibuprofen  coated tablet 400mg/;0x9d7f7aafb17e0038c5597470dc8691dc;10220000;coated tablet;coated tablet;tablet;10220000;Omhulde tablet;10220000;Omhulde tablet;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;400.0000 mg;ibuprofen lysine;ibuprofen ;;;;;;;;; ;Ibuprofen;400.0000 mg;1.0000 1;400;mg;;1;tablet;15054000;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;10;1200;mg;O;30;;ibuprofen  oral 400mg/;;ibuprofen oraal 400 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Solid Dose Form;TBD;oral;ibuprofen  oral 400mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];69;tablet;19;swallowing;31;oral;47;conventional;;69;19;31;47;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
305724-03;Nurofen zachte caps. Fastcaps 20 x 400 mg;https://samviewer.digile.be/nl/sam/ampps/305724-03;https://samviewer.digile.be/nl/sam/ampps/305724-03;Nurofen 400 Fastcaps 400 mg zachte caps. 20;Nurofen zachte caps. Fastcaps 20x 400mg;2570950;305724-03;305724-03;BEL ibuprofen  Reckitt Benckiser capsule, soft 20 x 400mg/;BEL ibuprofen  Reckitt Benckiser capsule, soft 20 x 400mg/;;;;;20;;20;;20;;;20.0000 {unit};100;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE305724&leafletType=skp;;;;;1;20;10211000;capsule, soft;capsule, zacht;;15012000;capsule;;;;;20;;;182;BEL ibuprofen  Reckitt Benckiser capsule, soft 400mg/;;;182;Nurofen zachte caps. Fastcaps 400 mg;;M01AE01;Ibuprofen;10211000;capsule, soft;1430;Reckitt Benckiser;;Reckitt Benckiser;1430;BEL;ibuprofen  capsule, soft 400mg/;;ibuprofen  capsule, soft 400mg/;0xa185d6a33d5dff5d542b50806dfe5e64;10211000;capsule, soft;capsule, soft;capsule;10211000;capsule, zacht;10211000;capsule, zacht;15012000;capsule;;capsule;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;400.0000 mg;ibuprofen lysine;ibuprofen ;;;;;;;;; ;Ibuprofen;400.0000 mg;1.0000 1;400;mg;;1;capsule;15012000;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;6,66666666666667;1200;mg;O;20;;ibuprofen  oral 400mg/;;ibuprofen oraal 400 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Solid Dose Form;TBD;oral;ibuprofen  oral 400mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];51;capsule;19;swallowing;31;oral;47;conventional;;51;19;31;47;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
305724-05;Nurofen zachte caps. Fastcaps 30 x 400 mg;https://samviewer.digile.be/nl/sam/ampps/305724-05;https://samviewer.digile.be/nl/sam/ampps/305724-05;Nurofen 400 Fastcaps 400 mg zachte caps. 30;Nurofen zachte caps. Fastcaps 30x 400mg;3042082;305724-05;305724-05;BEL ibuprofen  Reckitt Benckiser capsule, soft 30 x 400mg/;BEL ibuprofen  Reckitt Benckiser capsule, soft 30 x 400mg/;;;;;30;;30;;30;;;30.0000 {unit};100;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE305724&leafletType=skp;;;;;1;30;10211000;capsule, soft;capsule, zacht;;15012000;capsule;;;;;30;;;182;BEL ibuprofen  Reckitt Benckiser capsule, soft 400mg/;;;182;Nurofen zachte caps. Fastcaps 400 mg;;M01AE01;Ibuprofen;10211000;capsule, soft;1430;Reckitt Benckiser;;Reckitt Benckiser;1430;BEL;ibuprofen  capsule, soft 400mg/;;ibuprofen  capsule, soft 400mg/;0xa185d6a33d5dff5d542b50806dfe5e64;10211000;capsule, soft;capsule, soft;capsule;10211000;capsule, zacht;10211000;capsule, zacht;15012000;capsule;;capsule;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;400.0000 mg;ibuprofen lysine;ibuprofen ;;;;;;;;; ;Ibuprofen;400.0000 mg;1.0000 1;400;mg;;1;capsule;15012000;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;10;1200;mg;O;30;;ibuprofen  oral 400mg/;;ibuprofen oraal 400 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Solid Dose Form;TBD;oral;ibuprofen  oral 400mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];51;capsule;19;swallowing;31;oral;47;conventional;;51;19;31;47;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
228453-02;Perdofemina filmomh. tabl. 30 x 400 mg;https://samviewer.digile.be/nl/sam/ampps/228453-02;https://samviewer.digile.be/nl/sam/ampps/228453-02;Perdofemina 400 mg filmomh. tabl. 30;Perdofemina filmomh. tabl. 30x 400mg;2718203;228453-02;228453-02;BEL Ibuprofen lysine Johnson & Johnson Consumer film-coated tablet 30 x 400mg/;BEL Ibuprofen lysine Johnson & Johnson Consumer film-coated tablet 30 x 400mg/;;;;;30;;30;;30;;;30.0000 {unit};100;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE228453&leafletType=skp;;;;;1;30;10221000;film-coated tablet;filmomhulde tablet;;15054000;tablet;;;;;30;;;55;BEL Ibuprofen lysine Johnson & Johnson Consumer film-coated tablet 400mg/;;;55;Perdofemina filmomh. tabl. 400 mg;;M01AE01;Ibuprofen;10221000;film-coated tablet;1436;Johnson & Johnson Consumer;;Johnson & Johnson Consumer;1436;BEL;Ibuprofen lysine film-coated tablet 400mg/;;Ibuprofen lysine film-coated tablet 400mg/;0x56676d319542ba122b072481b0404e9e;10221000;film-coated tablet;film-coated tablet;tablet;10221000;Filmomhulde tablet;10221000;Filmomhulde tablet;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000090111;PAI;100000090111;Ibuprofen lysine;moiety;100000090365;ibuprofen ;Ibuprofen Lysine;684.0000 mg;ibuprofen lysine;ibuprofen ;lysine;;;;;;;Ibuprofen Lysine;400.0000 mg;Ibuprofen;400.0000 mg;1.0000 1;400;mg;;1;tablet;15054000;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;10;1200;mg;O;30;;ibuprofen  oral 400mg/;;ibuprofen oraal 400 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Solid Dose Form;TBD;oral;ibuprofen  oral 400mg/;;;35S07FZE1N;ibuprofen[L1];TBD;ibuprofen[VTM];69;tablet;19;swallowing;31;oral;47;conventional;;69;19;31;47;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
244456-04;Spidifen filmomh. tabl. (deelb.) 30 x 400 mg;https://samviewer.digile.be/nl/sam/ampps/244456-04;https://samviewer.digile.be/nl/sam/ampps/244456-04;Spidifen 400 mg filmomh. tabl. 30;Spidifen filmomh. tabl. (deelb.) 30x 400mg;3690294;244456-04;244456-04;BEL Ibuprofen arginine Zambon film-coated tablet 30 x 400mg/;BEL Ibuprofen arginine Zambon film-coated tablet 30 x 400mg/;;;;;30;;30;;30;;;30.0000 {unit};30;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE244456&leafletType=skp;;;;;1;30;10221000;film-coated tablet;filmomhulde tablet;;15054000;tablet;;;;;30;;;456124;BEL Ibuprofen arginine Zambon film-coated tablet 400mg/;;;;Spidifen filmomh. tabl. (deelb.) 400 mg;;M01AE01;Ibuprofen;10221000;film-coated tablet;135;Zambon;;Zambon;;BEL;Ibuprofen arginine film-coated tablet 400mg/;;Ibuprofen arginine film-coated tablet 400mg/;NULL;10221000;film-coated tablet;film-coated tablet;tablet;10221000;Filmomhulde tablet;10221000;Filmomhulde tablet;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000092228;PAI;100000092228;Ibuprofen arginine;moiety;100000090365;ibuprofen ;Ibuprofen Arginine;370 mg;ibuprofen lysine;ibuprofen ;arginine;;;;;;;; ;Ibuprofen;400.0000 mg;1.0000 1;400;mg;;1;tablet;15054000;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;10;1200;mg;O;30;;ibuprofen  oral 400mg/;;ibuprofen oraal 400 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Solid Dose Form;TBD;oral;ibuprofen  oral 400mg/;;;;ibuprofen[L1];TBD;ibuprofen[VTM];69;tablet;19;swallowing;31;oral;47;conventional;;69;19;31;47;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
158067-01;Brufen bruisgran. (zakjes) 20 x 600 mg;https://samviewer.digile.be/nl/sam/ampps/158067-01;https://samviewer.digile.be/nl/sam/ampps/158067-01;Brufen Granules 600 mg bruisgran. zakje 20;Brufen bruisgran. (zakjes) 20x 600mg;2789535;158067-01;158067-01;BEL ibuprofen  Mylan EPD Effervescent granules 20 x 600mg/;BEL ibuprofen  Mylan EPD Effervescent granules 20 x 600mg/;;;;;20;;20;;20;;;20.0000 {unit};100;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE158067&leafletType=skp;;;;;1;20;10205000;Effervescent granules;bruisgranulaat in zakjes;;15045000;sachet;;;;;20;;;194;BEL ibuprofen  Mylan EPD Effervescent granules 600mg/;;;194;Brufen bruisgran. (zakjes) 600 mg;;M01AE01;Ibuprofen;10205000;Effervescent granules;1441;Mylan EPD;;Mylan EPD;1441;BEL;ibuprofen  Effervescent granules 600mg/;;ibuprofen  Effervescent granules 600mg/;0x3338e01fdfcd95fc19a186657e28e005;10205000;Effervescent granules;Effervescent granules;bruisgranulaat;10205000;Bruisgranulaat;10205000;Bruisgranulaat;15045000;sachet;;;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;600.0000 mg;ibuprofen lysine;ibuprofen ;;;;;;;;; ;Ibuprofen;600.0000 mg;1.0000 1;600;mg;;1;sachet;15045000;600;mg;;;;;;;;;;;;;;;;;;;;;;;;;;10;1200;mg;O;20;;ibuprofen  oral 600mg/;;ibuprofen oraal 600 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Solid Dose Form;TBD;oral;ibuprofen  oral 600mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];83;solution;19;swallowing;31;oral;47;conventional;;83;19;31;47;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
128064-01;Brufen filmomh. tabl. Forte 30 x 600 mg;https://samviewer.digile.be/nl/sam/ampps/128064-01;https://samviewer.digile.be/nl/sam/ampps/128064-01;Brufen Forte 600 mg filmomh. tabl. 30;Brufen filmomh. tabl. Forte 30x 600mg;867556;128064-01;128064-01;BEL ibuprofen  Mylan EPD film-coated tablet 30 x 600mg/;BEL ibuprofen  Mylan EPD film-coated tablet 30 x 600mg/;;;;;30;;30;;30;;;30.0000 {unit};100;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE128064&leafletType=skp;;;;;1;30;10221000;film-coated tablet;filmomhulde tablet;;15054000;tablet;;;;;30;;;190;BEL ibuprofen  Mylan EPD film-coated tablet 600mg/;;;190;Brufen filmomh. tabl. Forte 600 mg;;M01AE01;Ibuprofen;10221000;film-coated tablet;1442;Mylan EPD;;Mylan EPD;1442;BEL;ibuprofen  film-coated tablet 600mg/;;ibuprofen  film-coated tablet 600mg/;0x63fde2166394675ee28789825bea19d6;10221000;film-coated tablet;film-coated tablet;tablet;10221000;Filmomhulde tablet;10221000;Filmomhulde tablet;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;600.0000 mg;ibuprofen lysine;ibuprofen ;;;;;;;;; ;Ibuprofen;600.0000 mg;1.0000 1;600;mg;;1;tablet;15054000;600;mg;;;;;;;;;;;;;;;;;;;;;;;;;;15;1200;mg;O;30;;ibuprofen  oral 600mg/;;ibuprofen oraal 600 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Solid Dose Form;TBD;oral;ibuprofen  oral 600mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];69;tablet;19;swallowing;31;oral;47;conventional;;69;19;31;47;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
