packagedMedicinalProductPrimaryKey;packagedMedicinalProductFullName;samviewer_url_hyperlink;samviewer_url;prescription_name_fagg_nl;prescription_bcfi_name_nl;LocalPackageID1;localPackageID2;Selected package ID ;pcidLabel;pcId;packageItemType;packageItemTypeLabel;packageItemQuantity;unitsPerPackageItem;manufacturedItemQuanty;manufacturedItemVolumeUnit;packSize;packsizeVolumeUnit;pack_display_value;pack_multiplier;pack_amount;ampp_component_equivalents;packSizeLocal;urlSpcLanguage1;urlSpcLanguage2;packSizeUnit;PackageItemTypeLocalCode;PackageItemTypeLocalLabel;numberOfContainers;unitsPerContainer;manufacturedDoseForm;manufacturedDoseFormLabel;ManufacturedDoseFormLocalLabel;manufacturedDoseFormLocalCode;manufacturedItemUnitOfPresentation;manufacturedItemUnitOfPresentationLabel;manufacturedItemUnitOfPresentationProposedLabel;manufacturedItemUnitOfPresentationProposedCode;manufacturedItemUnitOfPresentationLocalLabel;manufacturedItemUnitOfPresentationLocalCode;manufacturedItemQuantity;manufacturedItemQuantityLocalVolumeUnit;manufacturedItemQuantityVolumeUnit;medicinalProductPrimaryKey;mpIdLabel;mpid;medicnalProductLocalName;MedicinalProductLocalID;fullName;actualTherapeuticMoiety;atcCodes;atcCodeLabel;authorizedPharmaceuticalDoseForm;authorizedPharmaceuticalDoseFormLabel;marketingAuthorizationHolder;marketingAuthorizationHolderLabel;marketingAuthorizationNumber;marketingAuthorizationHolderLocalLabel;marketingAuthorizationHolderLocalCode;country;PhPIDlabel;PhPID;pharmaceuticalProductPrimaryKey;PhpidLevel4Gidwig;administrableDoseForm;administrableDoseFormLabel;Form_BCFI;virtual_form_bcfi;administrableDoseFormProposedCode;administrabledoseformProposedLabel;administrableDoseFormLocalCode;administrableDoseformLocalLabel;pharmaceuticalProductUnitOfPresentation;;pharmaceuticalProductUnitOfPresentationProposedCode;pharmaceuticalProductUnitOfPresentationProposedLabel;routesOfAdministration;routesOfAdministrationLabel;route_of_administration_fagg;virtual_route_of_administration_bcfi;routesOfAdministrationProposedCode;routesOfAdministrationlProposedLabel;routesOfAdministrationLocalCode;routesOfAdministrationLocalLabel;substancePrimaryKey;ingredientRole;substanceCode;substanceName;referenceSubstance;moietyCode;moietyLabel;substances;strengths;moietyModifierLocal;moietyLocal;ModifierLocal;referenceStrengthConcentrationNumeratorValue;referenceStrengthConcentrationNumeratorLabel;referenceStrengthConcentrationNumeratorUnit;referenceStrengthConcentrationDenominatorValue;referenceStrengthConcentrationDenominatorLabel;referenceStrengthConcentrationDenominatorUnit;strength_substances;strength_substances_strengths;virtual_substances;virtual_strength_numerator;virtual_strength_denominator;referenceStrengthPresentationNumeratorValue;referenceStrengthPresentationNumeratorLabel;referenceStrengthPresentationNumeratorUnit;referenceStrengthPresentationDenominatorValue;referenceStrengthPresentationDenominatorLabel;referenceStrengthPresentationDenominatorUnit;strengthPhpidNumeratorValue;strengthPhpidNumeratorLabel;strengthPhpidNumeratorUnit;strengthPhpidDenominatorValue;strengthPhpidDenominatorLabel;strengthPhpidDenominatorUnit;;;StrengthLocalString;strengthNumeratorValue;strenghtNumeratorLabel;strenghtNumeratorUnit;strengthDenominatorValue;strengthDenominatorLabel;strengthDenominatorUnit;strengthConcentrationNumeratorValue;strengthConcentrationNumeratorLabel;strengthConcentrationNumeratorUnit;strengthConcentrationDenominatorValue;strengthConcentrationDenominatorLabel;strengthConcentrationDenominatorUnit;strengthPresentationNumeratorValue;strengthPresentationNumeratorLabel;strengthPresentationNumeratorUnit;strengthPresentationDenominatorValue;strengthPresentationDenominatorUnitLabel;strengthPresentationDenominatorUnit;dddPerPack;dddValue;dddUnit;atcRoa;packSizeNO;vmpGroupISIid;vmpGroupIsLabel;VmpGroupID;VmpGroupLabel;grouperOfSubstanceID;grouperOfSubstanceLabel;PhpidL1ID;PhpidL1Label;vtmID;VtmLabel;intermediateDoseFormCode;intermediateDoseFormLabel;IsiDoseFormCode;IsiDoseFormLabel;;;;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1Phpid;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1PhpidLabel;grouperOfProductsWithTheSameMoietyVtm;grouperOfProductsWithTheSameMoietyVtmlabel;BdfAdfEdqm;BdfAdfLabel;AmeEdqm;AmeLabel;IsiEdqm;IsiLabel;RcEdqm;RcLabel;;ADF_BDF;TRA;ISI;RC;;Pattern;System
3426;KYMAZOL F.C.TAB 20MG/TAB BTX10(BLIST1X10);;;;;3441;245260202;245260202;GRC Simvastatin RAFARM A.E.B.E. film-coated tablet 10 x 20mg/;GRC Simvastatin RAFARM A.E.B.E. film-coated tablet 10 x 20mg/;;;;;10;;10;;;;;;;;;30;;BTx30(BLIST 3x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;10;;;56565792;GRC Simvastatin RAFARM A.E.B.E. film-coated tablet 20mg/;;;;KYMAZOL F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;RAFARM A.E.B.E.;;UNI-PHARMA ΚΛΕΩΝ ΤΣΕΤΗΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΡΓΑΣΤΗΡΙΑ ΑΒΕΕ;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;;1;tablet;15054000;20;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
3427;KYMAZOL F.C.TAB 20MG/TAB BTX30(BLIST 3X10);;;;;3442;245260302;245260302;GRC Simvastatin RAFARM A.E.B.E. film-coated tablet 30 x 20mg/;GRC Simvastatin RAFARM A.E.B.E. film-coated tablet 30 x 20mg/;;;;;30;;30;;;;;;;;;30;;BTX30(BLIST3X10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565793;GRC Simvastatin RAFARM A.E.B.E. film-coated tablet 20mg/;;;;KYMAZOL F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;RAFARM A.E.B.E.;;UNI-PHARMA ΚΛΕΩΝ ΤΣΕΤΗΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΡΓΑΣΤΗΡΙΑ ΑΒΕΕ;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;;1;tablet;15054000;20;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
3428;KYMAZOL F.C.TAB 40MG/TAB BTX30(BLIST3X10);;;;;3446;245400201;245400201;GRC Simvastatin RAFARM A.E.B.E. film-coated tablet 30 x 40mg/;GRC Simvastatin RAFARM A.E.B.E. film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;10;;BTx 10 (BLIST 1x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565794;GRC Simvastatin RAFARM A.E.B.E. film-coated tablet 40mg/;;;;KYMAZOL F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;RAFARM A.E.B.E.;;GENEPHARM AE;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
3441;NORMOTHERIN F.C.TAB 20MG/TAB BTx30(BLIST 3x10);;;;;3447;245400202;245400202;GRC Simvastatin UNI-PHARMA ΚΛΕΩΝ ΤΣΕΤΗΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΡΓΑΣΤΗΡΙΑ ΑΒΕΕ film-coated tablet 30 x 20mg/;GRC Simvastatin UNI-PHARMA ΚΛΕΩΝ ΤΣΕΤΗΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΡΓΑΣΤΗΡΙΑ ΑΒΕΕ film-coated tablet 30 x 20mg/;;;;;30;;30;;;;;;;;;30;;BTx 30 (BLIST 3x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565795;GRC Simvastatin UNI-PHARMA ΚΛΕΩΝ ΤΣΕΤΗΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΡΓΑΣΤΗΡΙΑ ΑΒΕΕ film-coated tablet 20mg/;;;;NORMOTHERIN F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;UNI-PHARMA ΚΛΕΩΝ ΤΣΕΤΗΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΡΓΑΣΤΗΡΙΑ ΑΒΕΕ;;GENEPHARM AE;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;;1;tablet;15054000;20;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
3442;NORMOTHERIN F.C.TAB 40MG/TAB BTX30(BLIST3X10);;;;;3448;245400301;245400301;GRC Simvastatin UNI-PHARMA ΚΛΕΩΝ ΤΣΕΤΗΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΡΓΑΣΤΗΡΙΑ ΑΒΕΕ film-coated tablet 30 x 40mg/;GRC Simvastatin UNI-PHARMA ΚΛΕΩΝ ΤΣΕΤΗΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΡΓΑΣΤΗΡΙΑ ΑΒΕΕ film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;10;;BTx10(BLIST1x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565796;GRC Simvastatin UNI-PHARMA ΚΛΕΩΝ ΤΣΕΤΗΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΡΓΑΣΤΗΡΙΑ ΑΒΕΕ film-coated tablet 40mg/;;;;NORMOTHERIN F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;UNI-PHARMA ΚΛΕΩΝ ΤΣΕΤΗΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΡΓΑΣΤΗΡΙΑ ΑΒΕΕ;;GENEPHARM AE;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
3447;LIPOREX F.C.TAB 20MG/TAB BTx 30 (BLIST 3x10);;;;;3449;245400302;245400302;GRC Simvastatin GENEPHARM AE film-coated tablet 30 x 20mg/;GRC Simvastatin GENEPHARM AE film-coated tablet 30 x 20mg/;;;;;30;;30;;;;;;;;;30;;BTx30 (BLIST 3x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565797;GRC Simvastatin GENEPHARM AE film-coated tablet 20mg/;;;;LIPOREX F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;GENEPHARM AE;;GENEPHARM AE;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;;1;tablet;15054000;20;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
3448;LIPOREX F.C.TAB 40MG/TAB BTx10(BLIST1x10);;;;;3542;246380201;246380201;GRC Simvastatin GENEPHARM AE film-coated tablet 10 x 40mg/;GRC Simvastatin GENEPHARM AE film-coated tablet 10 x 40mg/;;;;;10;;10;;;;;;;;;10;;BTx10 (BLIST 1x10);;;10221000;film-coated tablet;C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛΥΜ;15054000;tablet;;;;;10;;;56565798;GRC Simvastatin GENEPHARM AE film-coated tablet 40mg/;;;;LIPOREX F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;GENEPHARM AE;;ALET PHARMACEUTICALS ABEE;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
3449;LIPOREX F.C.TAB 40MG/TAB BTx30 (BLIST 3x10);;;;;3543;246380202;246380202;GRC Simvastatin GENEPHARM AE film-coated tablet 30 x 40mg/;GRC Simvastatin GENEPHARM AE film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;30;;BTx30 (BLIST 3x10);;;10221000;film-coated tablet;C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛΥΜ;15054000;tablet;;;;;30;;;56565799;GRC Simvastatin GENEPHARM AE film-coated tablet 40mg/;;;;LIPOREX F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;GENEPHARM AE;;TEVA GMBH, GERMANY;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
3542;STATINAL C.TAB 20MG/TAB BTx10 (BLIST 1x10);;;;;3544;246380302;246380302;GRC Simvastatin ALET PHARMACEUTICALS ABEE coated tablet 10 x 20mg/;GRC Simvastatin ALET PHARMACEUTICALS ABEE coated tablet 10 x 20mg/;;;;;10;;10;;;;;;;;;30;;BTX30(BLIST 3X10);;;10220000;coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;10;;;56565800;GRC Simvastatin ALET PHARMACEUTICALS ABEE coated tablet 20mg/;;;;STATINAL C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10220000;coated tablet;;ALET PHARMACEUTICALS ABEE;;SPECIFAR ABEE;;GRC;Simvastatin coated tablet 20mg/;;Simvastatin coated tablet 20mg/;;10220000;coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;;1;tablet;15054000;20;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
3543;STATINAL C.TAB 20MG/TAB BTx30 (BLIST 3x10);;;;;3622;247860201;247860201;GRC Simvastatin TEVA GMBH, GERMANY coated tablet 30 x 20mg/;GRC Simvastatin TEVA GMBH, GERMANY coated tablet 30 x 20mg/;;;;;30;;30;;;;;;;;;10;;BTx10 (BLIST 1x10);;;10220000;coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565801;GRC Simvastatin TEVA GMBH, GERMANY coated tablet 20mg/;;;;STATINAL C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10220000;coated tablet;;TEVA GMBH, GERMANY;;ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε,;;GRC;Simvastatin coated tablet 20mg/;;Simvastatin coated tablet 20mg/;;10220000;coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;;1;tablet;15054000;20;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
3544;STATINAL F.C.TAB 40MG/TAB BTX30(BLIST 3X10);;;;;3623;247860202;247860202;GRC Simvastatin SPECIFAR ABEE film-coated tablet 30 x 40mg/;GRC Simvastatin SPECIFAR ABEE film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;30;;BTx30 (BLIST 3x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565802;GRC Simvastatin SPECIFAR ABEE film-coated tablet 40mg/;;;;STATINAL F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;SPECIFAR ABEE;;ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε,;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
3622;STASIVA F.C.TAB 20MG/TAB BTx10 (BLIST 1x10);;;;;3624;247860203;247860203;GRC Simvastatin ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε, film-coated tablet 10 x 20mg/;GRC Simvastatin ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε, film-coated tablet 10 x 20mg/;;;;;10;;10;;;;;;;;;60;;BTx60 (BLIST 6x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;10;;;56565803;GRC Simvastatin ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε, film-coated tablet 20mg/;;;;STASIVA F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε,;;BIAN A.E.;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;;1;tablet;15054000;20;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
3623;STASIVA F.C.TAB 20MG/TAB BTx30 (BLIST 3x10);;;;;3625;247860303;247860303;GRC Simvastatin ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε, film-coated tablet 30 x 20mg/;GRC Simvastatin ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε, film-coated tablet 30 x 20mg/;;;;;30;;30;;;;;;;;;30;;BTx30 (BLIST 3x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565804;GRC Simvastatin ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε, film-coated tablet 20mg/;;;;STASIVA F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε,;;BIAN A.E.;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;;1;tablet;15054000;20;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
3624;STASIVA F.C.TAB 20MG/TAB BTx60 (BLIST 6x10);;;;;3626;247860304;247860304;GRC Simvastatin BIAN A.E. film-coated tablet 60 x 20mg/;GRC Simvastatin BIAN A.E. film-coated tablet 60 x 20mg/;;;;;60;;60;;;;;;;;;60;;BTx60 (BLIST 6x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;60;;;56565805;GRC Simvastatin BIAN A.E. film-coated tablet 20mg/;;;;STASIVA F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;BIAN A.E.;;ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε,;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;;1;tablet;15054000;20;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
3625;STASIVA F.C.TAB 40MG/TAB BTx30 (BLIST 3x10);;;;;3627;247870201;247870201;GRC Simvastatin BIAN A.E. film-coated tablet 30 x 40mg/;GRC Simvastatin BIAN A.E. film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;10;;BTx10(BLIST 1x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565806;GRC Simvastatin BIAN A.E. film-coated tablet 40mg/;;;;STASIVA F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;BIAN A.E.;;STARGEN Ε.Π.Ε  ( Δ.Τ. STARGEN LTD);;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
3626;STASIVA F.C.TAB 40MG/TAB BTx60 (BLIST 6x10);;;;;3628;247870301;247870301;GRC Simvastatin ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε, film-coated tablet 60 x 40mg/;GRC Simvastatin ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε, film-coated tablet 60 x 40mg/;;;;;60;;60;;;;;;;;;10;;BTx 10 (BLIST 1 x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;60;;;56565807;GRC Simvastatin ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε, film-coated tablet 40mg/;;;;STASIVA F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;ΦΑΡΜΑΝΕΛ ΦΑΡΜΑΚΕΥΤΙΚΗ Α,Ε,;;STARGEN Ε,Π,Ε  ( Δ,Τ, STARGEN LTD);;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
